Locus188	108585	0.3	0.0260146	0.0200707	0.112654
Locus193	111206	0.3	0.0283457	0.0181786	0.192925
Locus226	129366	0.06	0.0472022	0.0114009	0.617024
Locus247	139879	0.08	0.0351362	0.0123267	0.454906
Locus254	142725	0.62	0.0192968	0.0241574	-0.0975648
Locus260	146983	0.62	0.0204825	0.0256217	-0.0972253
Locus261	147650	0.38	0.0256217	0.0204825	0.0972253
Locus262	147932	0.38	0.0256217	0.0204825	0.0972253
Locus263	148451	0.38	0.0256217	0.0204825	0.0972253
Locus264	149177	0.38	0.0256217	0.0204825	0.0972253
Locus265	149492	0.62	0.0204825	0.0256217	-0.0972253
Locus266	150176	0.62	0.0204825	0.0256217	-0.0972253
Locus267	150232	0.38	0.0256217	0.0204825	0.0972253
Locus268	150852	0.54	0.0234502	0.0236239	-0.003205
Locus269	150970	0.46	0.0236239	0.0234502	0.003205
Locus270	151239	0.42	0.0264251	0.022483	0.0701627
Locus271	151403	0.42	0.0264251	0.022483	0.0701627
Locus275	153366	0.3	0.0271272	0.0153296	0.247875
Locus278	153756	0.32	0.0268356	0.0141649	0.277498
Locus280	154913	0.4	0.0210144	0.0182714	0.0607463
Locus282	155192	0.6	0.0182714	0.0210144	-0.0607463
Locus283	155377	0.18	0.0448406	0.0125253	0.553882
Locus291	160367	0.06	0.23047	0.00998855	1.36311
Locus304	165741	0.06	0.350829	0.00835914	1.62293
Locus306	166305	0.18	0.0389359	0.0114165	0.532818
Locus308	167112	0.22	0.0812334	0.0116584	0.843097
Locus318	170108	0.08	0.0516966	0.0106402	0.686513
Locus321	174771	0.54	0.017582	0.0257331	-0.165425
Locus324	175835	0.44	0.0297816	0.0161374	0.266115
Locus326	176498	0.08	0.100955	0.00981559	1.01221
Locus328	177806	0.52	0.0197744	0.0228542	-0.0628633
Locus329	178341	0.38	0.0320141	0.015571	0.313026
Locus330	178963	0.38	0.0320141	0.015571	0.313026
Locus334	179516	0.52	0.0197744	0.021634	-0.0390335
Locus336	180292	0.08	0.100955	0.0109459	0.964877
Locus341	183360	0.42	0.0246922	0.0197982	0.0959348
