0	164	0.812	0.00961284	0.0298823	-0.492562
1	436	0.188	0.0298823	0.00961284	0.492562
5	1100	0.234	0.0248809	0.0112355	0.345273
7	1322	0.2	0.0427528	0.0099973	0.631082
9	2186	0.066	0.104287	0.00811813	1.10877
11	2797	0.202	0.0574414	0.0100374	0.757605
12	3038	0.24	0.0244932	0.0130172	0.274528
15	3504	0.062	0.139671	0.00876829	1.20219
17	3562	0.232	0.042775	0.0111805	0.58273
20	5378	0.558	0.02259	0.0180927	0.0964126
22	6103	0.062	0.139838	0.0105101	1.12402
27	8202	0.806	0.0122795	0.0633044	-0.712252
28	8272	0.806	0.0122795	0.0633044	-0.712252
29	8282	0.16	0.049304	0.0119706	0.614768
32	8728	0.058	0.203859	0.0109234	1.27097
37	10005	0.194	0.0633044	0.0133157	0.677071
44	12048	0.432	0.0361229	0.0166966	0.335155
46	12963	0.086	0.144557	0.0123764	1.06745
55	15672	0.27	0.0400849	0.0161817	0.393955
56	16379	0.27	0.0400849	0.0161817	0.393955
57	17391	0.098	0.0431184	0.011663	0.567854
58	17414	0.254	0.0370768	0.0132351	0.447374
62	17750	0.292	0.0287586	0.0137697	0.319842
63	18019	0.256	0.0384827	0.012514	0.487869
64	18210	0.744	0.012514	0.0384827	-0.487869
68	18458	0.27	0.0400849	0.0122454	0.515009
69	18848	0.432	0.0236645	0.0200565	0.0718425
73	19845	0.282	0.0419828	0.0132349	0.501351
77	20725	0.518	0.0212775	0.0258591	-0.0846935
78	20744	0.518	0.0212775	0.0258591	-0.0846935
79	20839	0.518	0.0212775	0.0258591	-0.0846935
81	21256	0.518	0.0212775	0.0258591	-0.0846935
82	21361	0.518	0.0212775	0.0258591	-0.0846935
88	23017	0.086	0.144557	0.0110135	1.11812
89	23361	0.27	0.0323927	0.0162079	0.300721
92	23789	0.108	0.110454	0.0102958	1.03052
94	24246	0.272	0.0285952	0.0162529	0.245363
95	24296	0.108	0.116138	0.0108308	1.03031
96	24925	0.202	0.0891351	0.0117593	0.879668
