0	164	0.812	-0.14143	0.73901	-0.73901
1	436	0.188	0.710095	-0.146392	0.710095
5	1100	0.234	0.615859	0.0882994	0.615859
7	1322	0.2	0.847495	-0.0478183	0.847495
9	2186	0.066	0.560773	-0.158459	0.560773
11	2797	0.202	0.929095	-0.170376	0.929095
12	3038	0.24	0.604094	0.101086	0.604094
15	3504	0.062	-1.02934	-0.705679	0.705679
17	3562	0.232	0.891447	-0.304839	0.891447
20	5378	0.558	0.405382	0.155575	0.405382
22	6103	0.062	-0.482601	-0.49722	-0.482601
27	8202	0.806	-0.174991	0.863326	-0.863326
28	8272	0.806	-0.166652	0.915315	-0.915315
29	8282	0.16	0.677285	-0.233873	0.677285
32	8728	0.058	-0.692426	-0.537669	0.537669
37	10005	0.194	0.798977	-0.142382	0.798977
44	12048	0.432	0.514372	0.0318083	0.514372
46	12963	0.086	1.2061	-0.364886	1.2061
55	15672	0.27	0.615691	0.0625438	0.615691
56	16379	0.27	0.651807	0.0740852	0.651807
57	17391	0.098	0.825642	-0.17455	0.825642
58	17414	0.254	0.896518	-0.254828	0.896518
62	17750	0.292	0.627371	-0.0470128	0.627371
63	18019	0.256	0.94349	-0.312904	0.94349
64	18210	0.744	-0.312713	0.944504	-0.944504
68	18458	0.27	0.910635	-0.139202	0.910635
69	18848	0.432	0.496382	0.0990293	0.496382
73	19845	0.282	0.682143	-0.0877821	0.682143
77	20725	0.518	0.305017	0.281343	0.305017
78	20744	0.518	0.323181	0.300759	0.323181
79	20839	0.518	0.313877	0.290807	0.313877
81	21256	0.518	0.313646	0.290559	0.313646
82	21361	0.518	0.285909	0.260977	0.285909
88	23017	0.086	1.32969	-0.452749	1.32969
89	23361	0.27	0.635517	-0.00274584	0.635517
92	23789	0.108	-0.861542	-0.641348	0.641348
94	24246	0.272	0.541791	0.118328	0.541791
95	24296	0.108	0.874635	-0.31977	0.874635
96	24925	0.202	0.996188	-0.373007	0.996188
98	25246	0.054	1.42745	-0.376034	1.42745
99	25337	0.108	0.858102	-0.330462	0.858102
103	26970	0.554	0.364941	0.191347	0.364941
104	27009	0.202	1.04129	-0.395142	1.04129
105	27152	0.088	1.3993	-0.647523	1.3993
106	27824	0.244	0.83523	-0.0808496	0.83523
107	27932	0.114	-1.37763	-0.658693	0.658693
108	28017	0.798	-0.457291	1.09044	-1.09044
110	28166	0.462	0.69273	0.00645222	0.69273
111	28269	0.706	-0.00484648	0.68927	-0.68927
113	28506	0.294	0.677063	-0.0102612	0.677063
114	28986	0.294	0.675915	-0.0107747	0.675915
115	29259	0.706	-0.00729647	0.683723	-0.683723
116	29496	0.294	0.692169	-0.00357279	0.692169
117	29511	0.706	-0.00300712	0.69346	-0.69346
119	29709	0.11	0.976919	-0.350617	0.976919
120	30045	0.092	1.13713	-0.328961	1.13713
121	30080	0.702	0.0755333	0.572073	-0.572073
125	31014	0.298	0.565649	0.0722391	0.565649
127	31269	0.718	0.036037	0.671438	-0.671438
129	31445	0.282	0.67373	0.0370612	0.67373
130	31625	0.092	1.13568	-0.310912	1.13568
132	32083	0.718	0.0629221	0.655767	-0.655767
133	32304	0.19	1.01623	-0.344827	1.01623
135	32496	0.282	0.659562	0.0669938	0.659562
137	32845	0.19	1.00333	-0.338861	1.00333
139	33116	0.33	0.515042	0.185656	0.515042
140	33432	0.23	0.99615	-0.225905	0.99615
141	33470	0.23	0.997156	-0.225639	0.997156
143	33760	0.77	-0.225343	0.998281	-0.998281
144	33769	0.23	0.989438	-0.227689	0.989438
145	34289	0.44	0.717801	-0.224087	0.717801
146	34466	0.112	1.39222	-0.560314	1.39222
148	34824	0.11	1.12179	-0.39146	1.12179
149	34854	0.23	1.0525	-0.246316	1.0525
150	35276	0.616	0.241049	0.449816	-0.449816
152	35474	0.066	-1.13631	-0.748149	0.748149
154	35600	0.332	0.96588	-0.328382	0.96588
155	35729	0.656	0.167124	0.552741	-0.552741
156	36069	0.656	0.165387	0.549407	-0.549407
158	36308	0.656	0.16292	0.544692	-0.544692
159	36805	0.656	0.161621	0.54222	-0.54222
160	37127	0.062	-0.980513	-0.632144	0.632144
163	37687	0.778	-0.122605	0.771563	-0.771563
169	40212	0.22	0.740589	-0.147715	0.740589
181	44872	0.438	0.118227	0.355241	-0.355241
182	44970	0.114	1.24696	-0.326803	1.24696
188	46592	0.438	0.112354	0.451176	-0.451176
190	46917	0.21	0.887664	-0.210343	0.887664
193	48091	0.114	1.11576	-0.2517	1.11576
199	50739	0.162	0.595462	-0.0561902	0.595462
202	51897	0.11	1.5246	-0.431929	1.5246
203	52262	0.146	1.04312	-0.234649	1.04312
208	53493	0.54	0.489883	0.171098	0.489883
209	53929	0.19	1.06079	-0.325791	1.06079
210	54354	0.332	0.979648	-0.29358	0.979648
213	54771	0.19	1.04663	-0.313347	1.04663
214	55401	0.436	0.387482	0.3398	0.387482
216	55896	0.19	1.0575	-0.331895	1.0575
218	56479	0.374	0.729526	-0.0189387	0.729526
219	56710	0.11	1.67135	-0.527216	1.67135
220	57204	0.172	1.28729	-0.363891	1.28729
224	58256	0.374	0.567845	0.0916213	0.567845
230	59337	0.374	0.576813	0.0962224	0.576813
231	60040	0.348	0.798477	-0.000483343	0.798477
232	60087	0.108	1.3066	-0.441592	1.3066
234	60515	0.108	1.30706	-0.441476	1.30706
235	60536	0.134	1.32704	-0.428259	1.32704
237	61133	0.108	1.23661	-0.430388	1.23661
242	62956	0.222	0.999684	-0.334856	0.999684
245	63233	0.498	0.301841	0.306426	-0.306426
246	63458	0.106	0.940002	-0.190939	0.940002
247	63776	0.108	1.32465	-0.507271	1.32465
251	64782	0.446	0.537229	0.0662668	0.537229
252	64921	0.374	0.569493	0.0294576	0.569493
253	65567	0.07	-1.00886	-0.565005	0.565005
254	65647	0.068	-0.691936	-0.590871	0.590871
255	67115	0.252	1.03276	-0.374379	1.03276
258	67399	0.488	0.426102	0.146425	0.426102
259	67881	0.444	0.413372	0.183714	0.413372
260	67948	0.096	1.52277	-0.523953	1.52277
