Locus2	923	0.18	0.0509864	0.00485819	2.35089
Locus3	2449	0.06	0.0664726	0.00633727	2.35034
Locus4	2476	0.08	0.0803659	0.00681231	2.46786
Locus5	4279	0.06	0.0993913	0.00700055	2.65308
Locus6	4568	0.06	0.604363	0.00680257	4.48687
Locus8	6199	0.06	0.0993913	0.00708464	2.64114
Locus9	6234	0.06	0.0993913	0.00708464	2.64114
Locus10	6392	0.06	0.0993913	0.00708464	2.64114
Locus11	6855	0.08	0.0227363	0.00658119	1.23975
Locus12	6890	0.28	0.0299314	0.00590803	1.6226
Locus13	6921	0.06	0.0993913	0.00607533	2.79483
Locus15	7147	0.94	0.00633355	0.0993913	-2.7532
Locus16	7245	0.94	0.00633355	0.0993913	-2.7532
Locus18	7636	0.3	0.0133065	0.0100077	0.284901
Locus19	8605	0.12	0.078962	0.0069874	2.42486
Locus21	8922	0.1	0.11425	0.0067947	2.82225
Locus25	10908	0.1	0.136955	0.00690769	2.98702
Locus27	11271	0.28	0.0305488	0.00799635	1.34034
Locus29	11629	0.12	0.0773866	0.00996819	2.04942
Locus31	13027	0.06	0.260041	0.0111708	3.14754
Locus34	17224	0.06	0.0993913	0.0122361	2.09467
Locus36	19312	0.16	0.0649156	0.0127301	1.62912
Locus38	20411	0.06	0.143009	0.0109365	2.5708
Locus39	20890	0.06	0.0993913	0.0112288	2.18058
Locus40	22125	0.16	0.0303112	0.0120136	0.925483
Locus41	22129	0.22	0.0393461	0.0112862	1.24882
Locus44	24890	0.22	0.0393461	0.0114621	1.23335
Locus45	26983	0.22	0.0393461	0.0114621	1.23335
Locus46	26992	0.16	0.0303112	0.0100154	1.10739
Locus47	27337	0.36	0.0248471	0.0100989	0.900312
Locus48	27976	0.06	0.143009	0.00859962	2.81119
Locus49	28431	0.38	0.0194351	0.0142611	0.309546
Locus52	29864	0.64	0.0141953	0.0201218	-0.348888
Locus53	30159	0.06	0.143009	0.00798999	2.88472
Locus54	30283	0.36	0.0201218	0.0169478	0.171666
Locus55	31078	0.18	0.0495162	0.0131004	1.32966
Locus57	32824	0.06	0.0193286	0.0123834	0.44523
Locus60	35554	0.28	0.0319109	0.0156409	0.713059
Locus67	40919	0.66	0.0159611	0.0243787	-0.423559
Locus69	41529	0.08	0.218096	0.0121574	2.887
Locus71	44036	0.1	0.0154567	0.0140178	0.0977115
Locus78	47085	0.46	0.0257882	0.017297	0.399381
Locus80	50994	0.06	0.0976381	0.0108407	2.19796
Locus81	51297	0.54	0.0177314	0.0255336	-0.364659
Locus84	54318	0.06	0.0993913	0.0119394	2.11922
Locus88	56720	0.2	0.0445637	0.0132248	1.21483
Locus92	58688	0.06	0.0517748	0.0109509	1.55348
Locus96	61102	0.38	0.0310396	0.0127668	0.888412
Locus104	66565	0.26	0.0377157	0.0130586	1.06063
Locus105	66927	0.26	0.0377157	0.0130586	1.06063
Locus106	67159	0.26	0.0377157	0.0130586	1.06063
Locus107	67523	0.74	0.0130586	0.0377157	-1.06063
Locus108	68248	0.2	0.046506	0.0103447	1.5031
Locus109	68463	0.1	0.150111	0.0088331	2.83287
Locus110	69213	0.48	0.019922	0.0155537	0.247523
Locus111	70771	0.06	0.143009	0.00830009	2.84664
Locus112	72033	0.06	0.143009	0.00830009	2.84664
Locus113	72063	0.46	0.018402	0.0179112	0.0270358
Locus114	72819	0.48	0.020624	0.0145458	0.349153
Locus116	73956	0.14	0.0971986	0.00723289	2.59812
Locus117	74123	0.48	0.0172582	0.0140338	0.206823
Locus120	75992	0.12	0.0330746	0.00796258	1.42401
Locus121	76627	0.16	0.0686759	0.00645716	2.36421
Locus123	76795	0.18	0.0951789	0.00870939	2.39136
Locus127	79907	0.14	0.094002	0.00886106	2.36165
Locus128	80698	0.06	0.0449733	0.00748784	1.79279
Locus130	81334	0.18	0.0916241	0.00870058	2.3543
Locus131	81717	0.46	0.016734	0.011513	0.373966
Locus132	82784	0.16	0.0756356	0.00649207	2.45535
Locus133	83092	0.16	0.0686759	0.00722183	2.25229
Locus136	84606	0.12	0.0958708	0.00681749	2.64351
Locus137	85005	0.1	0.0446028	0.0067863	1.88289
Locus138	85290	0.18	0.0916241	0.00739401	2.51702
Locus139	85611	0.12	0.0958708	0.00643379	2.70144
Locus140	85924	0.08	0.0708707	0.00687201	2.3334
Locus141	87444	0.14	0.0625074	0.00836817	2.01085
Locus142	87589	0.3	0.034495	0.00740081	1.53922
Locus143	87763	0.56	0.0117694	0.0178787	-0.418102
Locus144	88142	0.12	0.150889	0.00671545	3.11213
Locus145	88586	0.3	0.034495	0.00881316	1.36457
Locus146	90458	0.18	0.032227	0.00848908	1.33402
Locus147	90806	0.18	0.0314199	0.00787211	1.38412
Locus149	91037	0.34	0.0358926	0.00966513	1.31201
Locus150	91205	0.08	0.211863	0.00771974	3.31216
Locus151	93083	0.14	0.0368053	0.00893044	1.41617
Locus153	93647	0.34	0.0358926	0.0107492	1.2057
Locus154	93745	0.1	0.0556137	0.0073337	2.02595
Locus155	94668	0.1	0.140829	0.00830002	2.83129
Locus156	95202	0.82	0.00963464	0.0963501	-2.30262
Locus157	95229	0.16	0.0812735	0.00842795	2.26627
Locus158	95762	0.14	0.115803	0.00893284	2.56216
Locus159	96358	0.14	0.115803	0.00893284	2.56216
Locus160	96478	0.16	0.0812735	0.00807718	2.30878
Locus161	96545	0.86	0.0123649	0.115803	-2.23703
Locus162	96911	0.14	0.115803	0.0123649	2.23703
Locus163	97595	0.1	0.0567871	0.0102381	1.7132
Locus164	98566	0.86	0.0120639	0.115803	-2.26168
Locus166	100504	0.14	0.115803	0.0124025	2.23399
Locus167	100812	0.06	0.408519	0.00988304	3.72172
Locus168	101289	0.62	0.0164629	0.0212463	-0.255072
Locus169	101598	0.28	0.0399983	0.0126719	1.14945
Locus170	102206	0.1	0.138317	0.00857422	2.78079
Locus171	102589	0.14	0.0952517	0.00945416	2.31007
Locus172	102722	0.28	0.0398729	0.0129272	1.12636
Locus174	103251	0.1	0.0567871	0.00986521	1.75029
Locus175	103331	0.28	0.0398729	0.0141013	1.03943
Locus177	103420	0.28	0.0398729	0.0144117	1.01766
Locus178	104904	0.14	0.0952517	0.00975137	2.27912
Locus179	105032	0.66	0.0155358	0.0284593	-0.605328
Locus180	106107	0.1	0.0567871	0.00996407	1.74032
Locus181	106131	0.1	0.0567871	0.00996407	1.74032
Locus182	106132	0.1	0.0567871	0.00996407	1.74032
Locus183	106631	0.3	0.0352506	0.0144264	0.893426
Locus184	106760	0.3	0.0352506	0.0144264	0.893426
Locus185	107332	0.1	0.138317	0.0104834	2.57975
Locus186	108032	0.1	0.267265	0.0101787	3.26794
Locus188	108585	0.3	0.0173648	0.0150461	0.143324
Locus189	108595	0.1	0.156399	0.0103005	2.72022
Locus190	110597	0.1	0.156399	0.0103005	2.72022
Locus191	110837	0.42	0.0312676	0.0093524	1.20695
Locus192	110962	0.06	0.0751624	0.00843281	2.18752
Locus193	111206	0.3	0.0198165	0.0136949	0.369492
Locus194	111328	0.06	0.604363	0.00881105	4.22817
Locus195	111763	0.12	0.119686	0.00997222	2.48507
Locus196	113832	0.4	0.0173028	0.0182561	-0.0536312
Locus198	114426	0.6	0.01775	0.0173028	0.0255211
Locus199	115777	0.44	0.0281385	0.0121213	0.842174
Locus200	116991	0.72	0.0155886	0.0358277	-0.832181
Locus201	117099	0.08	0.0673151	0.0103121	1.87607
Locus202	117114	0.28	0.0343741	0.0155886	0.790762
Locus203	117667	0.72	0.0155886	0.0343741	-0.790762
Locus204	118038	0.06	0.291492	0.00909736	3.46703
Locus205	118055	0.28	0.0343741	0.0148154	0.841638
Locus208	119263	0.18	0.0393619	0.0130515	1.10389
Locus209	119585	0.82	0.0130515	0.0393619	-1.10389
Locus211	121218	0.08	0.0673151	0.0110673	1.80539
Locus212	121358	0.82	0.0132599	0.0428882	-1.17385
Locus213	123562	0.14	0.0844273	0.010821	2.0544
Locus215	124534	0.22	0.0342499	0.0115649	1.08571
Locus217	125130	0.22	0.0319714	0.0115649	1.01687
Locus218	125159	0.64	0.0148979	0.0217773	-0.379644
Locus219	125327	0.64	0.0148979	0.0217773	-0.379644
Locus220	125545	0.36	0.0269869	0.00852289	1.1526
Locus221	125709	0.36	0.0217773	0.0123082	0.570602
Locus225	128930	0.12	0.043003	0.0103857	1.42084
Locus226	129366	0.06	0.0473205	0.00923746	1.63368
Locus229	130687	0.48	0.0134118	0.0192309	-0.360386
Locus230	131982	0.2	0.0374124	0.00994618	1.32481
Locus231	132647	0.44	0.0262824	0.0101524	0.951189
Locus232	132892	0.44	0.0262824	0.0101524	0.951189
Locus233	132949	0.14	0.0385275	0.00851804	1.50919
Locus234	133063	0.12	0.201042	0.00676252	3.39212
Locus235	133227	0.1	0.156399	0.00651884	3.17772
Locus236	133348	0.44	0.0243953	0.00943459	0.950008
Locus237	133668	0.44	0.0243953	0.00943459	0.950008
