Locus0	452	0.02	0.000230001	0.00400687	-1.24107
Locus1	912	0.02	0.000235501	0.00419591	-1.25083
Locus2	923	0.18	0.0509864	0.00485819	1.02098
Locus3	2449	0.06	0.0664726	0.00633727	1.02074
Locus4	2476	0.08	0.0803659	0.00681231	1.07178
Locus5	4279	0.06	0.0993913	0.00700055	1.15222
Locus6	4568	0.06	0.523117	0.00680257	1.88593
Locus7	6043	0.02	0.000815511	0.0066247	-0.909736
Locus8	6199	0.06	0.0993913	0.00708464	1.14703
Locus9	6234	0.06	0.0993913	0.00708464	1.14703
Locus10	6392	0.06	0.0993913	0.00708464	1.14703
Locus11	6855	0.08	0.0227363	0.00658119	0.538415
Locus12	6890	0.28	0.0299314	0.00590803	0.704684
Locus13	6921	0.06	0.0993913	0.00607533	1.21378
Locus14	6983	0.02	0.000113	0.00565219	-1.69914
Locus15	7147	0.94	0.00633355	0.0993913	-1.1957
Locus16	7245	0.94	0.00633355	0.0993913	-1.1957
Locus17	7370	0.02	0.0001955	0.00630862	-1.50879
Locus18	7636	0.3	0.0133065	0.0100077	0.123731
Locus19	8605	0.12	0.078962	0.0069874	1.0531
Locus20	8753	0.04	0.00149701	0.00619049	-0.6165
Locus21	8922	0.1	0.11425	0.0067947	1.22569
Locus22	9078	0.02	0.000741009	0.00639531	-0.936038
Locus23	10404	0.04	0.18084	0.0067269	1.42948
Locus24	10844	0.02	0.000252001	0.00673208	-1.42675
Locus25	10908	0.1	0.136955	0.00690769	1.29724
Locus26	11248	0.04	0.0437155	0.00628425	0.842383
Locus27	11271	0.28	0.0305488	0.00799635	0.582102
Locus28	11322	0.04	0.0327254	0.0086553	0.577603
Locus29	11629	0.12	0.0773866	0.00996819	0.89005
Locus30	12292	0.02	0.000699005	0.0102915	-1.168
Locus31	13027	0.06	0.260041	0.0111708	1.36696
Locus32	15394	0.04	0.251716	0.011864	1.32668
Locus33	17097	0.04	0.0327254	0.0118401	0.441529
Locus34	17224	0.06	0.0993913	0.0122361	0.909706
Locus35	19125	0.02	0.00104402	0.0112875	-1.03389
Locus36	19312	0.16	0.0649156	0.0127301	0.707516
Locus37	20210	0.04	0.0297634	0.0105719	0.449528
Locus38	20411	0.06	0.143009	0.0109365	1.11648
Locus39	20890	0.06	0.0993913	0.0112288	0.947014
Locus40	22125	0.16	0.0303112	0.0120136	0.401932
Locus41	22129	0.22	0.0393461	0.0112862	0.542356
Locus42	22284	0.02	9.65001e-05	0.00860044	-1.94999
Locus43	22322	0.02	0.00130303	0.00860044	-0.819565
Locus44	24890	0.22	0.0393461	0.0114621	0.535639
Locus45	26983	0.22	0.0393461	0.0114621	0.535639
Locus46	26992	0.16	0.0303112	0.0100154	0.480933
Locus47	27337	0.36	0.0248471	0.0100989	0.391
Locus48	27976	0.06	0.143009	0.00859962	1.22088
Locus49	28431	0.38	0.0194351	0.0142611	0.134434
Locus50	29254	0.02	0.000547504	0.00839725	-1.18575
Locus51	29526	0.02	0.000305001	0.00818463	-1.4287
Locus52	29864	0.64	0.0141953	0.0201218	-0.15152
Locus53	30159	0.06	0.143009	0.00798999	1.25282
Locus54	30283	0.36	0.0201218	0.0169478	0.0745536
Locus55	31078	0.18	0.0495162	0.0131004	0.577463
Locus56	31300	0.02	0.000873012	0.0108258	-1.09344
Locus57	32824	0.06	0.0193286	0.0123834	0.193361
Locus58	33279	0.02	0.000747006	0.0116882	-1.19442
Locus59	34318	0.02	0.00113751	0.0121208	-1.02758
Locus60	35554	0.28	0.0319109	0.0156409	0.309678
Locus61	37159	0.02	0.00112201	0.0119616	-1.02779
Locus62	37798	0.04	0.729088	0.0119267	1.78626
Locus63	38046	0.04	0.251716	0.0124019	1.30742
Locus64	38550	0.02	0.000635004	0.0120902	-1.27966
Locus65	39316	0.02	0.000935509	0.0120902	-1.11139
Locus66	40421	0.02	0.000801507	0.0120902	-1.17853
Locus67	40919	0.66	0.0159611	0.0243787	-0.18395
Locus68	41018	0.02	0.000305001	0.0114986	-1.57634
Locus69	41529	0.08	0.218096	0.0121574	1.25381
Locus70	43166	0.02	0.00125352	0.0122561	-0.990221
Locus71	44036	0.1	0.0154567	0.0140178	0.0424355
Locus72	44298	0.02	0.000446002	0.0117041	-1.419
Locus73	44928	0.02	0.000510003	0.011578	-1.35606
Locus74	45318	0.04	0.0301174	0.0119744	0.400563
Locus75	45364	0.04	0.0301174	0.0119744	0.400563
Locus76	45754	0.02	0.000666505	0.0116185	-1.24135
Locus77	46697	0.04	0.0208513	0.0123265	0.228292
Locus78	47085	0.46	0.0257882	0.017297	0.173449
Locus79	50082	0.04	0.251716	0.0107253	1.3705
Locus80	50994	0.06	0.0976381	0.0108407	0.954562
Locus81	51297	0.54	0.0177314	0.0255336	-0.158369
Locus82	53728	0.02	0.00134903	0.0115916	-0.93412
Locus83	53995	0.02	0.000295001	0.0117256	-1.59931
Locus84	54318	0.06	0.0993913	0.0119394	0.920365
Locus85	55425	0.04	0.0301174	0.0119605	0.401067
Locus86	55897	0.02	0.000417502	0.0114223	-1.4371
Locus87	56260	0.04	0.18084	0.0114024	1.2003
Locus88	56720	0.2	0.0445637	0.0132248	0.527593
Locus89	58227	0.02	0.000856012	0.0105167	-1.0894
Locus90	58432	0.02	0.000184	0.0104224	-1.75315
Locus91	58595	0.04	0.251716	0.010714	1.37096
Locus92	58688	0.06	0.0517748	0.0109509	0.674667
Locus93	58716	0.02	0.000257501	0.0104024	-1.60635
Locus94	59203	0.02	0.000866009	0.0104101	-1.07993
Locus95	60448	0.02	0.00094951	0.0105689	-1.04653
Locus96	61102	0.38	0.0310396	0.0127668	0.385833
Locus97	61117	0.04	0.762697	0.0113585	1.82703
Locus98	62309	0.02	0.00117301	0.0115127	-0.991873
Locus99	63463	0.02	0.000889009	0.0115127	-1.11227
Locus100	64087	0.02	0.000831507	0.0116669	-1.14709
Locus101	65126	0.02	0.000631506	0.0113095	-1.25307
Locus102	65350	0.02	0.000516004	0.0112722	-1.33936
Locus103	66158	0.04	0.23907	0.0112203	1.32852
Locus104	66565	0.26	0.0377157	0.0130586	0.460626
Locus105	66927	0.26	0.0377157	0.0130586	0.460626
Locus106	67159	0.26	0.0377157	0.0130586	0.460626
Locus107	67523	0.74	0.0130586	0.0377157	-0.460626
Locus108	68248	0.2	0.046506	0.0103447	0.65279
Locus109	68463	0.1	0.150111	0.0088331	1.2303
Locus110	69213	0.48	0.019922	0.0155537	0.107498
Locus111	70771	0.06	0.143009	0.00830009	1.23628
Locus112	72033	0.06	0.143009	0.00830009	1.23628
Locus113	72063	0.46	0.018402	0.0179112	0.0117415
Locus114	72819	0.48	0.020624	0.0145458	0.151635
Locus115	73464	0.04	0.118255	0.00738158	1.20467
Locus116	73956	0.14	0.0971986	0.00723289	1.12835
Locus117	74123	0.48	0.0172582	0.0140338	0.0898222
Locus118	74986	0.04	0.118255	0.00708367	1.22256
Locus119	75541	0.96	0.00708367	0.118255	-1.22256
Locus120	75992	0.12	0.0330746	0.00796258	0.61844
Locus121	76627	0.16	0.0686759	0.00645716	1.02676
Locus122	76778	0.96	0.0068034	0.118255	-1.24009
Locus123	76795	0.18	0.0951789	0.00870939	1.03855
Locus124	76930	0.96	0.0072238	0.118255	-1.21405
Locus125	77940	0.04	0.0645601	0.00687428	0.972737
Locus126	78343	0.04	0.251716	0.00694817	1.55904
Locus127	79907	0.14	0.094002	0.00886106	1.02565
Locus128	80698	0.06	0.0449733	0.00748784	0.778598
Locus129	81153	0.02	0.000318001	0.00683084	-1.33205
Locus130	81334	0.18	0.0916241	0.00862816	1.02609
Locus131	81717	0.46	0.016734	0.011513	0.162411
Locus132	82784	0.16	0.0756356	0.00649207	1.06634
Locus133	83092	0.16	0.0686759	0.00722183	0.978157
Locus134	84304	0.02	0.000663507	0.0061161	-0.964629
Locus135	84419	0.02	0.000151	0.00624449	-1.61652
Locus136	84606	0.12	0.0958708	0.00681749	1.14806
Locus137	85005	0.1	0.0446028	0.0067863	0.817729
Locus138	85290	0.18	0.0916241	0.00739401	1.09313
Locus139	85611	0.12	0.0958708	0.00643379	1.17322
Locus140	85924	0.08	0.0708707	0.00687201	1.01338
Locus141	87444	0.14	0.0625074	0.00836817	0.873301
Locus142	87589	0.3	0.034495	0.00740081	0.668477
Locus143	87763	0.56	0.0117694	0.0178787	-0.181579
Locus144	88142	0.12	0.140161	0.00671545	1.31955
Locus145	88586	0.3	0.034495	0.00881316	0.592624
Locus146	90458	0.18	0.032227	0.00848908	0.579359
Locus147	90806	0.18	0.0314199	0.00787211	0.601114
Locus148	90868	0.02	0.0001155	0.00643635	-1.74606
Locus149	91037	0.34	0.0358926	0.00966513	0.569797
Locus150	91205	0.08	0.211863	0.00771974	1.43845
Locus151	93083	0.14	0.0368053	0.00893044	0.615037
Locus152	93382	0.02	0.000282001	0.00716391	-1.4049
Locus153	93647	0.34	0.0358926	0.0107492	0.523629
Locus154	93745	0.1	0.0556137	0.0073337	0.879859
Locus155	94668	0.1	0.140829	0.00830002	1.22961
Locus156	95202	0.82	0.00963464	0.0963501	-1.00002
Locus157	95229	0.16	0.0812735	0.00842795	0.984227
Locus158	95762	0.14	0.115803	0.00893284	1.11273
Locus159	96358	0.14	0.115803	0.00893284	1.11273
Locus160	96478	0.16	0.0812735	0.00807718	1.00269
Locus161	96545	0.86	0.0123649	0.115803	-0.97153
Locus162	96911	0.14	0.115803	0.0123649	0.97153
Locus163	97595	0.1	0.0567871	0.0102381	0.744032
Locus164	98566	0.86	0.0120639	0.115803	-0.982235
Locus165	100097	0.04	0.23907	0.00944891	1.40314
Locus166	100504	0.14	0.115803	0.0124025	0.970211
Locus167	100812	0.06	0.408519	0.00988304	1.61632
Locus168	101289	0.62	0.0164629	0.0212463	-0.110776
Locus169	101598	0.28	0.0399983	0.0126719	0.4992
Locus170	102206	0.1	0.138317	0.00857422	1.20768
Locus171	102589	0.14	0.0952517	0.00945416	1.00325
Locus172	102722	0.28	0.0398729	0.0129272	0.489173
Locus173	103087	0.02	0.000264501	0.00744215	-1.44927
Locus174	103251	0.1	0.0567871	0.00986521	0.760143
Locus175	103331	0.28	0.0398729	0.0141013	0.451419
Locus176	103355	0.02	4.45e-05	0.00755041	-2.22961
Locus177	103420	0.28	0.0398729	0.0144117	0.441963
Locus178	104904	0.14	0.0952517	0.00975137	0.989807
Locus179	105032	0.66	0.0155358	0.0284593	-0.262891
Locus180	106107	0.1	0.0567871	0.00996407	0.755813
Locus181	106131	0.1	0.0567871	0.00996407	0.755813
Locus182	106132	0.1	0.0567871	0.00996407	0.755813
Locus183	106631	0.3	0.0352506	0.0144264	0.38801
Locus184	106760	0.3	0.0352506	0.0144264	0.38801
Locus185	107332	0.1	0.138317	0.0104834	1.12037
Locus186	108032	0.1	0.25319	0.0101787	1.39575
Locus187	108046	0.04	0.115682	0.00882326	1.11764
Locus188	108585	0.3	0.0173648	0.0150461	0.0622449
Locus189	108595	0.1	0.156399	0.0103005	1.18138
Locus190	110597	0.1	0.156399	0.0103005	1.18138
Locus191	110837	0.42	0.0312676	0.0093524	0.524171
Locus192	110962	0.06	0.0751624	0.00843281	0.950029
Locus193	111206	0.3	0.0198165	0.0136949	0.160468
Locus194	111328	0.06	0.558687	0.00881105	1.80214
Locus195	111763	0.12	0.119686	0.00997222	1.07925
Locus196	113832	0.4	0.0173028	0.0182561	-0.0232917
Locus197	114337	0.02	0.000297001	0.00831236	-1.44697
Locus198	114426	0.6	0.01775	0.0173028	0.0110837
Locus199	115777	0.44	0.0281385	0.0121213	0.365752
Locus200	116991	0.72	0.0155886	0.0358277	-0.361412
Locus201	117099	0.08	0.0673151	0.0103121	0.814767
Locus202	117114	0.28	0.0343741	0.0155886	0.343424
Locus203	117667	0.72	0.0155886	0.0343741	-0.343424
Locus204	118038	0.06	0.291492	0.00909736	1.50571
Locus205	118055	0.28	0.0343741	0.0148154	0.365519
Locus206	118069	0.04	0.0386479	0.0100873	0.583349
Locus207	118773	0.02	0.000597004	0.010007	-1.22433
Locus208	119263	0.18	0.0393619	0.0129368	0.483249
Locus209	119585	0.82	0.0129368	0.0393619	-0.483249
Locus210	119822	0.04	0.00485657	0.010238	-0.323885
Locus211	121218	0.08	0.0673151	0.0110673	0.78407
Locus212	121358	0.82	0.0131452	0.0428882	-0.513572
Locus213	123562	0.14	0.0844273	0.010821	0.892215
Locus214	124187	0.02	0.000486003	0.00928884	-1.28132
Locus215	124534	0.22	0.0342499	0.0115649	0.471518
Locus216	124986	0.02	0.000298001	0.00798767	-1.4282
Locus217	125130	0.22	0.0319714	0.0115649	0.441621
Locus218	125159	0.64	0.0148979	0.0217773	-0.164877
Locus219	125327	0.64	0.0148979	0.0217773	-0.164877
Locus220	125545	0.36	0.0269869	0.00852289	0.500566
Locus221	125709	0.36	0.0217773	0.0123082	0.247809
Locus222	125918	0.02	0.000332001	0.00898802	-1.43252
Locus223	126373	0.02	0.000387502	0.00923653	-1.37724
Locus224	126693	0.04	0.0386479	0.00981553	0.595213
Locus225	128930	0.12	0.043003	0.0103857	0.617061
Locus226	129366	0.06	0.0473205	0.00923746	0.709497
Locus227	129834	0.02	0.000317501	0.00875927	-1.44072
Locus228	130001	0.02	0.000426502	0.00868013	-1.3086
Locus229	130687	0.48	0.0134118	0.0192309	-0.156514
Locus230	131982	0.2	0.0374124	0.00994618	0.57536
Locus231	132647	0.44	0.0262824	0.0101524	0.413096
Locus232	132892	0.44	0.0262824	0.0101524	0.413096
Locus233	132949	0.14	0.0385275	0.00851804	0.655431
Locus234	133063	0.12	0.193319	0.00676252	1.45617
Locus235	133227	0.1	0.156399	0.00651884	1.38006
Locus236	133348	0.44	0.0243953	0.00943459	0.412583
Locus237	133668	0.44	0.0243953	0.00943459	0.412583
Locus238	133761	0.14	0.0385275	0.00844955	0.658937
Locus239	134715	0.74	0.0111822	0.0318779	-0.454961
Locus240	135138	0.12	0.193443	0.00749319	1.41189
Locus241	135157	0.32	0.0372251	0.00822195	0.655861
Locus242	135701	0.12	0.193478	0.00877961	1.34316
Locus243	136248	0.1	0.156399	0.00840243	1.26983
Locus244	136453	0.12	0.193541	0.00852303	1.35618
Locus245	136787	0.1	0.156399	0.00949598	1.2167
Locus246	137968	0.08	0.0642022	0.0098023	0.816222
Locus247	139879	0.08	0.0350331	0.00955969	0.564035
Locus248	140252	0.02	0.000369001	0.00864954	-1.36997
Locus249	140617	0.12	0.119686	0.00908671	1.11964
Locus250	140855	0.04	0.138502	0.00798186	1.23935
Locus251	141556	0.24	0.0418767	0.0106962	0.592742
Locus252	141970	0.42	0.0251942	0.00852964	0.470369
Locus253	142181	0.14	0.0395118	0.00868	0.658207
Locus254	142725	0.62	0.0160723	0.015855	0.00591356
Locus255	144326	0.12	0.119686	0.00853394	1.1469
Locus256	146556	0.04	0.115682	0.00813025	1.15316
Locus257	146686	0.24	0.0418767	0.0114313	0.563878
Locus258	146692	0.06	0.291492	0.00764502	1.58125
Locus259	146905	0.12	0.0417402	0.00828446	0.702291
Locus260	146983	0.62	0.0171523	0.0165281	0.0160975
Locus261	147650	0.38	0.0165281	0.0171523	-0.0160975
Locus262	147932	0.38	0.0165281	0.0171523	-0.0160975
Locus263	148451	0.38	0.0165281	0.0171523	-0.0160975
Locus264	149177	0.38	0.0165281	0.0171523	-0.0160975
Locus265	149492	0.62	0.0171523	0.0165281	0.0160975
Locus266	150176	0.62	0.0171523	0.0165281	0.0160975
Locus267	150232	0.38	0.0165281	0.0171523	-0.0160975
Locus268	150852	0.54	0.0184897	0.0148139	0.0962602
Locus269	150970	0.46	0.0148139	0.0184897	-0.0962602
Locus270	151239	0.42	0.0161779	0.0164102	-0.00619162
Locus271	151403	0.42	0.0161779	0.0164102	-0.00619162
Locus272	152441	0.06	0.0561942	0.00723165	0.890454
Locus273	152494	0.02	9.15001e-05	0.006422	-1.84625
Locus274	152624	0.04	0.115682	0.00646392	1.25277
Locus275	153366	0.3	0.0169548	0.0109045	0.191688
Locus276	153506	0.38	0.0249327	0.00750095	0.521653
Locus277	153576	0.12	0.0981734	0.00554036	1.24846
Locus278	153756	0.32	0.0161212	0.00877424	0.264189
Locus279	154838	0.1	0.14282	0.00592698	1.38196
